Drug,Disease,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality,PhaseSuccess,PHASE2,PHASE3,PHASE4
pioglitazone,diabetes mellitus,0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,1,0,0
carvedilol,hypertension,0.346727898966705,0.0720577930716759,0.0050606545449413,0.41466634397483,0.0026370461997559,1,0,0,1
metoprolol,hypertension,0.3283582089552239,0.0650389403045785,0.0050254951619542,0.4163906269169427,0.0030219521840324,1,0,0,1
bosentan,"diabetes mellitus, type 2",0.1814006888633754,0.0403829723713766,0.0007020958843771,0.673224219946787,0.0013621803885982,0,0,1,0
metformin,polycystic ovary syndrome,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
metformin,insulin resistance,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
metformin,hyperandrogenism,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
liraglutide,diabetes mellitus,0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,0,1,0
exenatide,diabetes mellitus,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,1,1,0
exenatide,hypoglycemia,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,1,1,0
"insulin, isophane","diabetes mellitus, type 1",0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.0011965249281078,1,0,1,0
insulin glargine,diabetes mellitus,0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,1,0
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
dipeptidyl-peptidase iv inhibitors,"diabetes mellitus, type 2",0.1239954075774971,0.028924522679078,7.242055984421804e-05,0.8205261336102457,0.0009876597271833,1,1,0,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
vildagliptin,diabetes mellitus,0.1768082663605051,0.0405004713841059,0.0003414453764555,0.6300823359646889,0.0014931670917472,1,0,1,0
amlodipine,albuminuria,0.2766934557979334,0.0587120235776982,0.0018809504860412,0.5025242047026279,0.0024479781887315,1,0,0,1
tolvaptan,heart failure,0.0849598163030998,0.0206597998387364,0.0001369847525364,0.8108108108108109,0.0007234621090526,1,0,1,0
liraglutide,diabetes mellitus,0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,0,1,0
exenatide,diabetes mellitus,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,1,0
sitagliptin phosphate,diabetes mellitus,0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,1,0
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,0,1
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
insulin glargine,"diabetes mellitus, type 2",0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,0,1
insulin aspart,"diabetes mellitus, type 1",0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,1,0,0
insulin glargine,diabetes mellitus,0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,1,0
insulin lispro,diabetes mellitus,0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.001155969584812,1,0,1,0
metformin,pre-eclampsia,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
ritonavir,hepatitis d,0.3719862227324914,0.0733943510568606,0.0092398234500987,0.3760845468791805,0.0037025001935344,1,1,0,0
saline solution,hyperlipoproteinemia type ii,0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,1,0,0
insulin,"diabetes mellitus, type 1",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,1,0,0
moxifloxacin,abscess,0.026406429391504,0.0046187092774519,0.0004074302461001,0.7154150197628458,0.0005950588504609,1,0,1,0
piperacillin,abscess,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
clavulanic acid,abscess,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
moxifloxacin,wound infection,0.026406429391504,0.0046187092774519,0.0004074302461001,0.7154150197628458,0.0005950588504609,1,0,1,0
piperacillin,wound infection,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
clavulanic acid,wound infection,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
moxifloxacin,diabetic foot,0.026406429391504,0.0046187092774519,0.0004074302461001,0.7154150197628458,0.0005950588504609,1,0,1,0
piperacillin,diabetic foot,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
clavulanic acid,diabetic foot,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
moxifloxacin,ulcer,0.026406429391504,0.0046187092774519,0.0004074302461001,0.7154150197628458,0.0005950588504609,1,0,1,0
piperacillin,ulcer,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
clavulanic acid,ulcer,0.0045924225028702,0.0004424354358321,0.0,1.0,0.0003915372161338,1,0,1,0
aspirin,pre-eclampsia,0.3685419058553387,0.0720813254345388,0.0105920872527409,0.3717484423676012,0.0039560986687832,1,0,1,0
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,0,0,1
insulin lispro,diabetes mellitus,0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.001155969584812,1,0,1,0
insulin glargine,diabetes mellitus,0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,1,0
pioglitazone,"diabetes mellitus, type 2",0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,1,0,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
everolimus,"renal insufficiency, chronic",0.1963260619977038,0.0346195470027477,0.0025514917993634,0.4110767113863089,0.0015415496443876,1,0,0,1
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
ciprofloxacin,prostatitis,0.0091848450057405,0.002032505840869,0.0002381856362679,0.75,0.0003127698367542,1,1,0,0
tamsulosin,prostatitis,0.0045924225028702,0.0003746176752106,0.0022456242219494,0.1666666666666666,0.0004540778880137,1,1,0,0
tamsulosin,prostatitis,0.0045924225028702,0.0003746176752106,0.0022456242219494,0.1666666666666666,0.0004540778880137,1,1,0,0
metformin,metabolic syndrome,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,1,0
pioglitazone,"diabetes mellitus, type 2",0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,0,1,0
insulin aspart,diabetes mellitus,0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,0,1,0
insulin aspart,diabetes mellitus,0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,0,1,0
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,0,1,0
insulin aspart,diabetes mellitus,0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,0,1,0
insulin,"diabetes, gestational",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,0,0,1,0
metformin,"diabetes, gestational",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,0,0,1,0
c-peptide,"diabetes mellitus, type 1",0.0321469575200918,0.0075271845104088,0.0,1.0,0.000338653432294,1,1,0,0
c-peptide,"diabetes mellitus, type 1",0.0321469575200918,0.0075271845104088,0.0,1.0,0.000338653432294,1,1,0,0
salmine,"diabetes mellitus, type 1",0.4293915040183697,0.084110275916904,0.0120626385683121,0.3461455749738355,0.0042825138750898,1,1,0,0
biguanides,diabetes mellitus,0.1239954075774971,0.028924522679078,7.242055984421804e-05,0.8205261336102457,0.0009876597271833,1,0,1,0
thiazolidinediones,diabetes mellitus,0.1239954075774971,0.028924522679078,7.242055984421804e-05,0.8205261336102457,0.0009876597271833,1,0,1,0
glycoside hydrolase inhibitors,diabetes mellitus,0.1239954075774971,0.028924522679078,7.242055984421804e-05,0.8205261336102457,0.0009876597271833,1,0,1,0
"insulin, isophane","diabetes mellitus, type 1",0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.0011965249281078,1,0,1,0
insulin lispro,"diabetes mellitus, type 1",0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.001155969584812,1,0,1,0
exenatide,diabetes mellitus,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,1,0
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
fingolimod hydrochloride,diabetes mellitus,0.0895522388059701,0.021571351465854,0.0002037413390208,0.8821178821178821,0.0006536798516504,1,0,0,1
insulin,"diabetes mellitus, type 2",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,0,1
canagliflozin,"diabetes mellitus, type 2",0.2583237657864524,0.0567545780041602,0.0007693733496067,0.5718650793650794,0.0022578742136996,1,0,0,1
insulin,"diabetes mellitus, type 2",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,0,1
insulin,"diabetes mellitus, type 2",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,0,1
liraglutide,diabetes mellitus,0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,0,0,1
glipizide,atherosclerosis,0.0229621125143513,0.0067776974370624,0.0,1.0,0.0002833247486568,1,0,1,0
rosiglitazone,atherosclerosis,0.4994259471871412,0.0978777546434541,0.0096474548219362,0.3311510143545739,0.0045646916355967,1,0,1,0
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,0,1
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,0,1,0
insulin aspart,diabetes mellitus,0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,0,1,0
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,0,1,0
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,0,1,0
"insulin, isophane",diabetes mellitus,0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.0011965249281078,1,0,1,0
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,0,0,0,1
orlistat,"diabetes mellitus, type 2",0.2766934557979334,0.0599804676095111,0.0011370419303196,0.5300484094052559,0.0027475391042044,0,0,0,1
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,0,0,0,1
orlistat,"diabetes mellitus, type 2",0.2766934557979334,0.0599804676095111,0.0011370419303196,0.5300484094052559,0.0027475391042044,0,0,0,1
vitamin a,diabetes mellitus,0.0815154994259471,0.0199622845964458,0.0,1.0,0.0005824118720918,1,0,0,1
insulin aspart,diabetes mellitus,0.2365097588978186,0.0549607594628307,0.0008497639051408,0.5783092588207436,0.0018064926837875,1,0,0,1
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
sitagliptin phosphate,heart failure,0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
cilostazol,diabetes mellitus,0.3352468427095292,0.0703876939364041,0.0034843030749769,0.4242574024384503,0.0030694381776018,1,0,0,1
cilostazol,diabetes complications,0.3352468427095292,0.0703876939364041,0.0034843030749769,0.4242574024384503,0.0030694381776018,1,0,0,1
pioglitazone,"diabetes mellitus, type 2",0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,0,1,0
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,0,1,0,0
insulin,"diabetes mellitus, type 1",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,0,1
insulin lispro,"diabetes mellitus, type 1",0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.001155969584812,1,0,0,1
insulin,"diabetes mellitus, type 1",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,0,1
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
amlodipine,hypertension,0.2766934557979334,0.0587120235776982,0.0018809504860412,0.5025242047026279,0.0024479781887315,1,0,1,0
epoprostenol,"diabetes mellitus, type 2",0.0803673938002296,0.0197792327661049,0.0,1.0,0.0005782521064167,1,0,0,1
rosiglitazone,"diabetes mellitus, type 2",0.4994259471871412,0.0978777546434541,0.0096474548219362,0.3311510143545739,0.0045646916355967,1,0,0,1
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,1,0,0
sodium chloride,renal insufficiency,0.2204362801377726,0.0474373539050008,0.0020125158302585,0.5053992146596858,0.0017604227819362,1,1,0,0
sodium chloride,renal insufficiency,0.2204362801377726,0.0474373539050008,0.0020125158302585,0.5053992146596858,0.0017604227819362,1,1,0,0
sodium chloride,heart failure,0.2204362801377726,0.0474373539050008,0.0020125158302585,0.5053992146596858,0.0017604227819362,1,1,0,0
telmisartan,diabetic nephropathies,0.3283582089552239,0.0739028554576592,0.0020018608007443,0.4821003557845663,0.0026591366459355,1,0,1,0
ramipril,diabetic nephropathies,0.3191733639494833,0.0690590831758056,0.0022031715360156,0.4576526504428226,0.0028903983714582,1,0,1,0
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,1,0
metformin,"pancreatitis, chronic",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,0,1
denosumab,"diabetes mellitus, type 1",0.1458094144661308,0.0299418338683129,0.0004394403755286,0.5961754780652418,0.0012427282364375,1,1,0,0
enfuvirtide,hiv infections,0.1366245694603903,0.0293500568146963,0.0,1.0,0.000879563596333,1,0,1,0
raltegravir potassium,hiv infections,0.2319173363949483,0.047136426192472,0.002443493827459,0.504408649820206,0.001913599802531,1,0,1,0
darunavir,hiv infections,0.1492537313432836,0.0308219105235601,0.0001494230951406,0.8765652951699463,0.0011274017257947,1,0,1,0
maraviroc,hiv infections,0.1963260619977038,0.0399150776738078,0.0012259704794122,0.60921912624699,0.0015573801426633,1,0,1,0
pioglitazone,diabetes mellitus,0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,1,0,0
ticagrelor,coronary artery disease,0.2284730195177956,0.0470374228019298,0.0019377676614784,0.4953555657073245,0.0018837996495889,1,0,0,1
ticagrelor,diabetes mellitus,0.2284730195177956,0.0470374228019298,0.0019377676614784,0.4953555657073245,0.0018837996495889,1,0,0,1
testosterone,hypogonadism,0.3134328358208955,0.0701677163800415,0.0021854701879322,0.4903038138332256,0.0021130829397945,1,0,0,1
saline solution,hypogonadism,0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,0,0,1
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,0,0,0,1
"insulin, isophane",diabetes mellitus,0.1366245694603903,0.0309632895792803,0.0001595583128485,0.7409200968523002,0.0011965249281078,0,0,0,1
metoprolol,"diabetes mellitus, type 2",0.3283582089552239,0.0650389403045785,0.0050254951619542,0.4163906269169427,0.0030219521840324,1,1,0,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
insulin glargine,diabetes mellitus,0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,1,0
fluvastatin,"brain damage, chronic",0.1194029850746268,0.0285202341403352,4.338835711864952e-05,0.9368932038834952,0.0008754159971789,1,0,1,0
fluvastatin,proteinuria,0.1194029850746268,0.0285202341403352,4.338835711864952e-05,0.9368932038834952,0.0008754159971789,1,0,1,0
fluvastatin,hypertension,0.1194029850746268,0.0285202341403352,4.338835711864952e-05,0.9368932038834952,0.0008754159971789,1,0,1,0
insulin glargine,"diabetes mellitus, type 2",0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,1,0
glyburide,diabetes mellitus,0.0826636050516647,0.0200692126050485,3.1854495768011795e-06,0.9855242566510172,0.0006329349345779,1,0,0,1
insulin,"diabetes, gestational",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,1,0
metformin,"diabetes, gestational",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
glyburide,"diabetes, gestational",0.0826636050516647,0.0200692126050485,3.1854495768011795e-06,0.9855242566510172,0.0006329349345779,1,0,1,0
insulin,"diabetes, gestational",0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,0,1,0
darbepoetin alfa,"renal insufficiency, chronic",0.1113662456946039,0.0187470010622296,0.00076700737673,0.4611254295532646,0.0010427344726761,1,0,1,0
tenecteplase,ischemic stroke,0.0332950631458094,0.0075318561271908,3.318196619006001e-05,0.9039408866995072,0.0003871590931582,1,0,1,0
tenecteplase,stroke,0.0332950631458094,0.0075318561271908,3.318196619006001e-05,0.9039408866995072,0.0003871590931582,1,0,1,0
tenecteplase,stroke,0.0332950631458094,0.0075318561271908,3.318196619006001e-05,0.9039408866995072,0.0003871590931582,1,0,1,0
tenecteplase,ischemic stroke,0.0332950631458094,0.0075318561271908,3.318196619006001e-05,0.9039408866995072,0.0003871590931582,1,0,1,0
glyburide,diabetes mellitus,0.0826636050516647,0.0200692126050485,3.1854495768011795e-06,0.9855242566510172,0.0006329349345779,1,0,0,1
methotrexate,"arthritis, rheumatoid",0.2055109070034443,0.0336094069997096,0.0019399934442728,0.4355658778482204,0.0026415117696632,1,0,1,0
ezetimibe,diabetic neuropathies,0.2388059701492537,0.0509941440347977,0.0012644163107565,0.5301932367149759,0.0023525204671032,1,1,0,0
simvastatin,diabetic neuropathies,0.346727898966705,0.0726279935436025,0.005866442984623,0.4210688433697828,0.0036093078012231,1,1,0,0
rosuvastatin calcium,diabetic neuropathies,0.4029850746268656,0.0778556209712382,0.0084734504545193,0.3702401302401302,0.003826781518859,1,1,0,0
fenofibrate,metabolic syndrome,0.3455797933409874,0.0693071401278644,0.004596195533012,0.3980730897009967,0.003089014039529,1,1,0,0
metformin,metabolic syndrome,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
acetylcysteine,metabolic syndrome,0.3019517795637199,0.0578978377195558,0.0060328909916587,0.3868748730154123,0.0025354489797734,1,0,0,1
heparin,metabolic syndrome,0.079219288174512,0.0172359521079322,0.0003803148258245,0.5242966751918159,0.0006967261583179,1,0,0,1
ciprofloxacin,crohn disease,0.0091848450057405,0.002032505840869,0.0002381856362679,0.75,0.0003127698367542,1,1,0,0
topiramate,diabetic neuropathies,0.3880597014925373,0.0764601935746476,0.0067053116839778,0.3909715028181131,0.0036636784701075,1,1,0,0
topiramate,diabetes mellitus,0.3880597014925373,0.0764601935746476,0.0067053116839778,0.3909715028181131,0.0036636784701075,1,1,0,0
topiramate,polyneuropathies,0.3880597014925373,0.0764601935746476,0.0067053116839778,0.3909715028181131,0.0036636784701075,1,1,0,0
ethiodized oil,infertility,0.0057405281285878,0.0017933842729479,0.0,1.0,0.0002029222865703,1,0,0,1
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
aspirin,"diabetes mellitus, type 2",0.3685419058553387,0.0720813254345388,0.0105920872527409,0.3717484423676012,0.0039560986687832,1,0,0,1
aspirin,"diabetes mellitus, type 2",0.3685419058553387,0.0720813254345388,0.0105920872527409,0.3717484423676012,0.0039560986687832,1,0,0,1
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
lamivudine,infections,0.2824339839265212,0.0546496838849122,0.0038668478063062,0.4378961340633814,0.0027847513694263,1,0,1,0
tenofovir,infections,0.2686567164179104,0.051829693369362,0.0028612803078282,0.458237041928029,0.0026038469588004,1,0,1,0
lamivudine,hiv infections,0.2824339839265212,0.0546496838849122,0.0038668478063062,0.4378961340633814,0.0027847513694263,1,0,1,0
tenofovir,hiv infections,0.2686567164179104,0.051829693369362,0.0028612803078282,0.458237041928029,0.0026038469588004,1,0,1,0
diazoxide,diabetes mellitus,0.1814006888633754,0.0442402592758838,0.000236265704249,0.7210352334112715,0.0012233752437942,0,1,0,0
niacin,diabetes mellitus,0.2032146957520091,0.0476208182400433,0.000632836698609,0.6284026707755521,0.001671266431048,0,1,0,0
diazoxide,glucose metabolism disorders,0.1814006888633754,0.0442402592758838,0.000236265704249,0.7210352334112715,0.0012233752437942,0,1,0,0
niacin,glucose metabolism disorders,0.2032146957520091,0.0476208182400433,0.000632836698609,0.6284026707755521,0.001671266431048,0,1,0,0
tenofovir,hepatitis b,0.2686567164179104,0.051829693369362,0.0028612803078282,0.458237041928029,0.0026038469588004,0,1,0,0
insulin detemir,diabetes mellitus,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,0,1,0
tirzepatide,non-alcoholic fatty liver disease,0.3076923076923077,0.0593919086327827,0.0048981759057073,0.3982894516183129,0.002790417830973,1,1,0,0
metformin,hyperlactatemia,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
liraglutide,obesity,0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,1,0,0
liraglutide,"diabetes mellitus, type 2",0.3972445464982778,0.0792584939975,0.0110585888188906,0.3745329647315071,0.0039492342366384,1,1,0,0
metformin,"diabetes mellitus, type 2",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,0,1
olmesartan medoxomil,"diabetes mellitus, type 2",0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,1,0
losartan,"diabetes mellitus, type 2",0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,1,0
olmesartan medoxomil,diabetic nephropathies,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,1,0
losartan,diabetic nephropathies,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,1,0
olmesartan medoxomil,proteinuria,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,1,0
losartan,proteinuria,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,1,0
olmesartan medoxomil,retinal diseases,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,1,0
losartan,retinal diseases,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,1,0
interferon alpha-2,"hepatitis c, chronic",0.1504018369690011,0.0306332420072053,0.0005389901917848,0.8555490311215502,0.0011955364013064,1,1,0,0
ribavirin,"hepatitis c, chronic",0.1733639494833525,0.0343022775508496,0.0018058127140233,0.6843267108167771,0.0013750051679994,1,1,0,0
ursodeoxycholic acid,"diabetes mellitus, type 2",0.0815154994259471,0.0198871408632575,2.673136249861593e-06,0.9855130784708248,0.0006178608861937,1,1,0,0
exenatide,"diabetes mellitus, type 2",0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,0,1
insulin glargine,"diabetes mellitus, type 2",0.2675086107921929,0.0568818876651312,0.0019265878138055,0.4971881012283557,0.0026099558695573,1,0,0,1
ezetimibe,diabetes mellitus,0.2388059701492537,0.0509941440347977,0.0012644163107565,0.5301932367149759,0.0023525204671032,1,0,1,0
simvastatin,diabetes mellitus,0.346727898966705,0.0726279935436025,0.005866442984623,0.4210688433697828,0.0036093078012231,1,0,1,0
metformin,"diabetes, gestational",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,0,1,0
valsartan,hypertension,0.2571756601607348,0.051943530349287,0.0025564924010305,0.4726137091607943,0.0027893486609859,1,0,0,1
valsartan,myocardial ischemia,0.2571756601607348,0.051943530349287,0.0025564924010305,0.4726137091607943,0.0027893486609859,1,0,0,1
valsartan,heart failure,0.2571756601607348,0.051943530349287,0.0025564924010305,0.4726137091607943,0.0027893486609859,1,0,0,1
valsartan,stroke,0.2571756601607348,0.051943530349287,0.0025564924010305,0.4726137091607943,0.0027893486609859,1,0,0,1
